reading_id,household_id,timestamp,energy_kwh,voltage,current_amps,appliance_category,is_solar_powered,grid_status
35793,HH_050,2024-01-22 08:00:00,0.8125,214.85,3.78,Entertainment,0,On-grid
35794,HH_050,2024-01-22 09:00:00,0.5753,229.15,2.51,Charging,0,On-grid
35795,HH_050,2024-01-22 10:00:00,0.482,223.67,2.15,Charging,0,On-grid
35796,HH_050,2024-01-22 11:00:00,0.5081,216.95,2.34,Lighting,0,On-grid
35797,HH_050,2024-01-22 12:00:00,0.3945,215.16,1.83,Cooling,0,On-grid
35798,HH_050,2024-01-22 13:00:00,0.3743,225.51,1.66,Cooling,0,On-grid
35799,HH_050,2024-01-22 14:00:00,0.4552,226.67,2.01,Other,0,On-grid
35800,HH_050,2024-01-22 15:00:00,0.6281,221.31,2.84,Lighting,0,On-grid
35801,HH_050,2024-01-22 16:00:00,0.5857,220.21,2.66,Cooling,0,On-grid
35802,HH_050,2024-01-22 17:00:00,0.8191,219.28,3.74,Entertainment,0,On-grid
35803,HH_050,2024-01-22 18:00:00,1.1235,215.7,5.21,Cooking,0,On-grid
35804,HH_050,2024-01-22 19:00:00,1.4157,220.11,6.43,Entertainment,0,On-grid
35805,HH_050,2024-01-22 20:00:00,1.1745,225.15,5.22,Lighting,0,On-grid
35806,HH_050,2024-01-22 21:00:00,0.8366,224.46,3.73,Lighting,0,On-grid
35807,HH_050,2024-01-22 22:00:00,0.4981,222.13,2.24,Charging,0,On-grid
35808,HH_050,2024-01-22 23:00:00,0.2682,214.22,1.25,Cooling,0,On-grid
35809,HH_050,2024-01-23 00:00:00,0.056,223.19,0.25,Cooling,0,On-grid
35810,HH_050,2024-01-23 01:00:00,0.1164,220.27,0.53,Cooling,0,On-grid
35811,HH_050,2024-01-23 02:00:00,0.0713,221.54,0.32,Cooling,0,On-grid
35812,HH_050,2024-01-23 03:00:00,0.1057,227.64,0.46,Cooling,0,On-grid
35813,HH_050,2024-01-23 04:00:00,0.0882,219.27,0.4,Cooling,0,On-grid
35814,HH_050,2024-01-23 05:00:00,0.1106,218.5,0.51,Cooling,0,On-grid
35815,HH_050,2024-01-23 06:00:00,0.6242,216.4,2.88,Cooling,0,On-grid
35816,HH_050,2024-01-23 07:00:00,0.9796,212.29,4.61,Charging,0,On-grid
35817,HH_050,2024-01-23 08:00:00,0.7733,223.41,3.46,Cooking,0,On-grid
35818,HH_050,2024-01-23 09:00:00,0.6686,218.32,3.06,Entertainment,0,On-grid
35819,HH_050,2024-01-23 10:00:00,0.5139,232.46,2.21,Entertainment,0,On-grid
35820,HH_050,2024-01-23 11:00:00,0.5133,219.4,2.34,Other,0,On-grid
35821,HH_050,2024-01-23 12:00:00,0.3952,229.53,1.72,Cooling,0,On-grid
35822,HH_050,2024-01-23 13:00:00,0.319,216.99,1.47,Other,0,On-grid
35823,HH_050,2024-01-23 14:00:00,0.4533,224.4,2.02,Entertainment,0,On-grid
35824,HH_050,2024-01-23 15:00:00,0.6742,215.27,3.13,Cooling,0,On-grid
35825,HH_050,2024-01-23 16:00:00,0.6302,217.04,2.9,Cooling,0,On-grid
35826,HH_050,2024-01-23 17:00:00,0.9679,213.76,4.53,Entertainment,0,On-grid
35827,HH_050,2024-01-23 18:00:00,1.07,214.83,4.98,Entertainment,0,On-grid
35828,HH_050,2024-01-23 19:00:00,1.2776,212.58,6.01,Cooling,0,On-grid
35829,HH_050,2024-01-23 20:00:00,1.2699,221.05,5.74,Cooking,0,On-grid
35830,HH_050,2024-01-23 21:00:00,0.8271,221.25,3.74,Entertainment,0,On-grid
35831,HH_050,2024-01-23 22:00:00,0.4744,216.07,2.2,Cooling,0,On-grid
35832,HH_050,2024-01-23 23:00:00,0.3171,218.45,1.45,Lighting,0,On-grid
35833,HH_050,2024-01-24 00:00:00,0.1032,214.52,0.48,Other,0,On-grid
35834,HH_050,2024-01-24 01:00:00,0.1841,216.32,0.85,Other,0,On-grid
35835,HH_050,2024-01-24 02:00:00,0.1175,214.56,0.55,Other,0,On-grid
35836,HH_050,2024-01-24 03:00:00,0.0115,224.87,0.05,Cooling,0,On-grid
35837,HH_050,2024-01-24 04:00:00,0.0865,226.29,0.38,Other,0,On-grid
35838,HH_050,2024-01-24 05:00:00,0.2363,222.04,1.06,Other,0,On-grid
35839,HH_050,2024-01-24 06:00:00,0.5338,214.52,2.49,Cooling,0,On-grid
35840,HH_050,2024-01-24 07:00:00,0.9336,214.81,4.35,Charging,0,On-grid
35841,HH_050,2024-01-24 08:00:00,0.7378,211.21,3.49,Entertainment,0,On-grid
35842,HH_050,2024-01-24 09:00:00,0.6808,224.2,3.04,Lighting,0,On-grid
35843,HH_050,2024-01-24 10:00:00,0.4166,223.43,1.86,Cooling,0,On-grid
35844,HH_050,2024-01-24 11:00:00,0.2466,219.31,1.12,Cooling,0,On-grid
35845,HH_050,2024-01-24 12:00:00,0.4423,222.99,1.98,Entertainment,0,On-grid
35846,HH_050,2024-01-24 13:00:00,0.4638,217.62,2.13,Cooling,0,On-grid
35847,HH_050,2024-01-24 14:00:00,0.5438,210.57,2.58,Other,0,On-grid
35848,HH_050,2024-01-24 15:00:00,0.5094,217.09,2.35,Cooking,0,On-grid
35849,HH_050,2024-01-24 16:00:00,0.5632,215.11,2.62,Charging,0,On-grid
35850,HH_050,2024-01-24 17:00:00,0.8334,219.97,3.79,Cooling,0,On-grid
35851,HH_050,2024-01-24 18:00:00,1.0692,224.1,4.77,Lighting,0,On-grid
35852,HH_050,2024-01-24 19:00:00,1.3464,212.86,6.33,Lighting,0,On-grid
35853,HH_050,2024-01-24 20:00:00,1.1995,220.97,5.43,Entertainment,0,On-grid
35854,HH_050,2024-01-24 21:00:00,0.8573,223.36,3.84,Lighting,0,On-grid
35855,HH_050,2024-01-24 22:00:00,0.442,221.36,2.0,Cooling,0,On-grid
35856,HH_050,2024-01-24 23:00:00,0.3527,225.24,1.57,Cooling,0,On-grid
35857,HH_050,2024-01-25 00:00:00,0.0722,217.36,0.33,Cooling,0,On-grid
35858,HH_050,2024-01-25 01:00:00,0.1845,223.52,0.83,Other,0,On-grid
35859,HH_050,2024-01-25 02:00:00,0.089,219.33,0.41,Cooling,0,On-grid
35860,HH_050,2024-01-25 03:00:00,0.0649,219.22,0.3,Cooking,0,On-grid
35861,HH_050,2024-01-25 04:00:00,0.1647,217.63,0.76,Entertainment,0,On-grid
35862,HH_050,2024-01-25 05:00:00,0.207,222.38,0.93,Lighting,0,On-grid
35863,HH_050,2024-01-25 06:00:00,0.5528,222.2,2.49,Cooling,0,On-grid
35864,HH_050,2024-01-25 07:00:00,0.8457,214.93,3.93,Cooking,0,On-grid
35865,HH_050,2024-01-25 08:00:00,0.6519,226.42,2.88,Cooling,0,On-grid
35866,HH_050,2024-01-25 09:00:00,0.6606,220.17,3.0,Lighting,0,On-grid
35867,HH_050,2024-01-25 10:00:00,0.5647,227.76,2.48,Charging,0,On-grid
35868,HH_050,2024-01-25 11:00:00,0.3262,219.62,1.49,Cooling,0,On-grid
35869,HH_050,2024-01-25 12:00:00,0.4517,219.7,2.06,Cooling,0,On-grid
35870,HH_050,2024-01-25 13:00:00,0.4882,215.52,2.27,Cooling,0,On-grid
35871,HH_050,2024-01-25 14:00:00,0.3906,219.68,1.78,Other,0,On-grid
35872,HH_050,2024-01-25 15:00:00,0.3927,220.28,1.78,Cooling,0,On-grid
35873,HH_050,2024-01-25 16:00:00,0.6512,219.31,2.97,Cooling,0,On-grid
35874,HH_050,2024-01-25 17:00:00,0.9119,223.03,4.09,Cooling,0,On-grid
35875,HH_050,2024-01-25 18:00:00,1.0217,228.01,4.48,Cooking,0,On-grid
35876,HH_050,2024-01-25 19:00:00,1.4515,217.36,6.68,Cooking,0,On-grid
35877,HH_050,2024-01-25 20:00:00,1.2163,227.95,5.34,Lighting,0,On-grid
35878,HH_050,2024-01-25 21:00:00,0.92,220.78,4.17,Entertainment,0,On-grid
35879,HH_050,2024-01-25 22:00:00,0.6966,220.25,3.16,Cooling,0,On-grid
35880,HH_050,2024-01-25 23:00:00,0.2805,217.69,1.29,Other,0,On-grid
35881,HH_050,2024-01-26 00:00:00,0.1993,214.96,0.93,Cooking,0,On-grid
35882,HH_050,2024-01-26 01:00:00,0.0033,215.76,0.02,Lighting,0,On-grid
35883,HH_050,2024-01-26 02:00:00,0.1609,223.76,0.72,Cooling,0,On-grid
35884,HH_050,2024-01-26 03:00:00,0.1261,219.62,0.57,Lighting,0,On-grid
35885,HH_050,2024-01-26 04:00:00,0.1297,218.72,0.59,Charging,0,On-grid
35886,HH_050,2024-01-26 05:00:00,0.1428,218.63,0.65,Cooling,0,On-grid
35887,HH_050,2024-01-26 06:00:00,0.4398,227.34,1.93,Other,0,On-grid
35888,HH_050,2024-01-26 07:00:00,0.8854,216.35,4.09,Charging,0,On-grid
35889,HH_050,2024-01-26 08:00:00,0.6458,227.99,2.83,Cooking,0,On-grid
35890,HH_050,2024-01-26 09:00:00,0.6977,214.21,3.26,Cooling,0,On-grid
35891,HH_050,2024-01-26 10:00:00,0.4306,221.05,1.95,Cooking,0,On-grid
35892,HH_050,2024-01-26 11:00:00,0.3084,228.22,1.35,Other,0,On-grid
35893,HH_050,2024-01-26 12:00:00,0.284,220.57,1.29,Other,0,On-grid
35894,HH_050,2024-01-26 13:00:00,0.3626,223.6,1.62,Charging,0,On-grid
35895,HH_050,2024-01-26 14:00:00,0.4707,222.26,2.12,Cooling,0,On-grid
35896,HH_050,2024-01-26 15:00:00,0.4156,219.62,1.89,Cooking,0,On-grid
35897,HH_050,2024-01-26 16:00:00,0.6722,215.06,3.13,Other,0,On-grid
35898,HH_050,2024-01-26 17:00:00,0.9538,220.61,4.32,Cooling,0,On-grid
35899,HH_050,2024-01-26 18:00:00,1.2046,219.02,5.5,Charging,0,On-grid
35900,HH_050,2024-01-26 19:00:00,1.3591,218.09,6.23,Cooking,0,On-grid
35901,HH_050,2024-01-26 20:00:00,1.1857,216.57,5.47,Cooking,0,On-grid
35902,HH_050,2024-01-26 21:00:00,0.8502,223.14,3.81,Cooling,0,On-grid
35903,HH_050,2024-01-26 22:00:00,0.5107,220.61,2.31,Other,0,On-grid
35904,HH_050,2024-01-26 23:00:00,0.3251,215.68,1.51,Charging,0,On-grid
35905,HH_050,2024-01-27 00:00:00,0.1293,217.21,0.6,Lighting,0,On-grid
35906,HH_050,2024-01-27 01:00:00,0.0353,221.83,0.16,Cooling,0,On-grid
35907,HH_050,2024-01-27 02:00:00,0.0973,215.62,0.45,Entertainment,0,On-grid
35908,HH_050,2024-01-27 03:00:00,0.1658,218.58,0.76,Other,0,On-grid
35909,HH_050,2024-01-27 04:00:00,0.0524,220.2,0.24,Cooling,0,On-grid
35910,HH_050,2024-01-27 05:00:00,0.1669,217.97,0.77,Cooling,0,On-grid
35911,HH_050,2024-01-27 06:00:00,0.5543,224.52,2.47,Cooling,0,On-grid
35912,HH_050,2024-01-27 07:00:00,0.9305,212.05,4.39,Other,0,On-grid
35913,HH_050,2024-01-27 08:00:00,0.7713,219.9,3.51,Cooking,0,On-grid
35914,HH_050,2024-01-27 09:00:00,0.5933,219.85,2.7,Charging,0,On-grid
35915,HH_050,2024-01-27 10:00:00,0.4986,217.35,2.29,Cooling,0,On-grid
35916,HH_050,2024-01-27 11:00:00,0.5082,212.27,2.39,Charging,0,On-grid
35917,HH_050,2024-01-27 12:00:00,0.256,219.29,1.17,Cooking,0,On-grid
35918,HH_050,2024-01-27 13:00:00,0.4126,219.11,1.88,Cooling,0,On-grid
35919,HH_050,2024-01-27 14:00:00,0.4865,216.43,2.25,Charging,0,On-grid
35920,HH_050,2024-01-27 15:00:00,0.55,226.18,2.43,Cooling,0,On-grid
35921,HH_050,2024-01-27 16:00:00,0.7188,220.18,3.26,Entertainment,0,On-grid
35922,HH_050,2024-01-27 17:00:00,0.946,219.19,4.32,Other,0,On-grid
35923,HH_050,2024-01-27 18:00:00,1.2005,220.35,5.45,Entertainment,0,On-grid
35924,HH_050,2024-01-27 19:00:00,1.3238,221.04,5.99,Other,0,On-grid
35925,HH_050,2024-01-27 20:00:00,1.1553,214.0,5.4,Cooking,0,On-grid
35926,HH_050,2024-01-27 21:00:00,0.8809,226.29,3.89,Cooling,0,On-grid
35927,HH_050,2024-01-27 22:00:00,0.6493,212.33,3.06,Charging,0,On-grid
35928,HH_050,2024-01-27 23:00:00,0.3142,222.97,1.41,Cooking,0,On-grid
35929,HH_050,2024-01-28 00:00:00,0.0807,229.84,0.35,Cooling,0,On-grid
35930,HH_050,2024-01-28 01:00:00,0.0689,221.13,0.31,Cooling,0,On-grid
35931,HH_050,2024-01-28 02:00:00,0.2152,228.06,0.94,Entertainment,0,On-grid
35932,HH_050,2024-01-28 03:00:00,0.0434,211.34,0.21,Cooling,0,On-grid
35933,HH_050,2024-01-28 04:00:00,0.1339,229.55,0.58,Charging,0,On-grid
35934,HH_050,2024-01-28 05:00:00,0.0252,227.33,0.11,Lighting,0,On-grid
35935,HH_050,2024-01-28 06:00:00,0.6454,227.12,2.84,Lighting,0,On-grid
35936,HH_050,2024-01-28 07:00:00,0.9686,221.7,4.37,Charging,0,On-grid
35937,HH_050,2024-01-28 08:00:00,0.7431,226.24,3.28,Cooking,0,On-grid
35938,HH_050,2024-01-28 09:00:00,0.5923,219.0,2.7,Cooking,0,On-grid
35939,HH_050,2024-01-28 10:00:00,0.452,216.98,2.08,Charging,0,On-grid
35940,HH_050,2024-01-28 11:00:00,0.4095,223.67,1.83,Cooling,0,On-grid
35941,HH_050,2024-01-28 12:00:00,0.3343,209.99,1.59,Lighting,0,On-grid
35942,HH_050,2024-01-28 13:00:00,0.3054,228.5,1.34,Cooling,0,On-grid
35943,HH_050,2024-01-28 14:00:00,0.5,219.92,2.27,Cooling,0,On-grid
35944,HH_050,2024-01-28 15:00:00,0.6322,227.46,2.78,Cooking,0,On-grid
35945,HH_050,2024-01-28 16:00:00,0.54,222.53,2.43,Other,0,On-grid
35946,HH_050,2024-01-28 17:00:00,0.937,215.87,4.34,Charging,0,On-grid
35947,HH_050,2024-01-28 18:00:00,1.0179,221.08,4.6,Lighting,0,On-grid
35948,HH_050,2024-01-28 19:00:00,1.4326,219.8,6.52,Charging,0,On-grid
35949,HH_050,2024-01-28 20:00:00,1.1196,224.51,4.99,Cooking,0,On-grid
35950,HH_050,2024-01-28 21:00:00,0.9417,215.22,4.38,Entertainment,0,On-grid
35951,HH_050,2024-01-28 22:00:00,0.5448,219.84,2.48,Charging,0,On-grid
35952,HH_050,2024-01-28 23:00:00,0.3456,219.06,1.58,Cooking,0,On-grid
35953,HH_050,2024-01-29 00:00:00,0.1992,221.21,0.9,Other,0,On-grid
35954,HH_050,2024-01-29 01:00:00,0.0552,220.26,0.25,Cooling,0,On-grid
35955,HH_050,2024-01-29 02:00:00,0.0132,219.21,0.06,Cooking,0,On-grid
35956,HH_050,2024-01-29 03:00:00,0.1712,219.71,0.78,Cooling,0,On-grid
35957,HH_050,2024-01-29 04:00:00,0.0821,220.4,0.37,Other,0,On-grid
35958,HH_050,2024-01-29 05:00:00,0.0388,225.52,0.17,Charging,0,On-grid
35959,HH_050,2024-01-29 06:00:00,0.5843,221.61,2.64,Charging,0,On-grid
35960,HH_050,2024-01-29 07:00:00,0.9319,222.71,4.18,Charging,0,On-grid
35961,HH_050,2024-01-29 08:00:00,0.9039,214.24,4.22,Lighting,0,On-grid
35962,HH_050,2024-01-29 09:00:00,0.5173,223.43,2.32,Other,0,On-grid
35963,HH_050,2024-01-29 10:00:00,0.4831,228.06,2.12,Cooking,0,On-grid
35964,HH_050,2024-01-29 11:00:00,0.3774,217.86,1.73,Charging,0,On-grid
35965,HH_050,2024-01-29 12:00:00,0.458,216.88,2.11,Charging,0,On-grid
35966,HH_050,2024-01-29 13:00:00,0.3015,229.6,1.31,Entertainment,0,On-grid
35967,HH_050,2024-01-29 14:00:00,0.3792,219.03,1.73,Lighting,0,On-grid
35968,HH_050,2024-01-29 15:00:00,0.4741,219.87,2.16,Cooling,0,On-grid
35969,HH_050,2024-01-29 16:00:00,0.4828,224.4,2.15,Cooling,0,On-grid
35970,HH_050,2024-01-29 17:00:00,0.9592,226.1,4.24,Cooling,0,On-grid
35971,HH_050,2024-01-29 18:00:00,0.9533,220.69,4.32,Entertainment,0,On-grid
35972,HH_050,2024-01-29 19:00:00,1.3639,206.93,6.59,Lighting,0,On-grid
35973,HH_050,2024-01-29 20:00:00,1.266,220.54,5.74,Lighting,0,On-grid
35974,HH_050,2024-01-29 21:00:00,0.9921,220.0,4.51,Entertainment,0,On-grid
35975,HH_050,2024-01-29 22:00:00,0.6362,228.71,2.78,Cooling,0,On-grid
35976,HH_050,2024-01-29 23:00:00,0.285,228.82,1.25,Lighting,0,On-grid
35977,HH_050,2024-01-30 00:00:00,0.1443,223.46,0.65,Entertainment,0,On-grid
35978,HH_050,2024-01-30 01:00:00,0.0314,222.87,0.14,Cooling,0,On-grid
35979,HH_050,2024-01-30 02:00:00,0.0351,220.2,0.16,Cooling,0,On-grid
35980,HH_050,2024-01-30 03:00:00,0.0,219.75,0.0,Entertainment,0,On-grid
35981,HH_050,2024-01-30 04:00:00,0.085,217.38,0.39,Cooling,0,On-grid
35982,HH_050,2024-01-30 05:00:00,0.1679,229.25,0.73,Lighting,0,On-grid
35983,HH_050,2024-01-30 06:00:00,0.5411,220.14,2.46,Other,0,On-grid
35984,HH_050,2024-01-30 07:00:00,0.8068,223.33,3.61,Cooling,0,On-grid
35985,HH_050,2024-01-30 08:00:00,0.9188,220.29,4.17,Charging,0,On-grid
35986,HH_050,2024-01-30 09:00:00,0.6228,218.93,2.84,Lighting,0,On-grid
35987,HH_050,2024-01-30 10:00:00,0.4693,216.8,2.16,Cooking,0,On-grid
35988,HH_050,2024-01-30 11:00:00,0.4633,213.65,2.17,Other,0,On-grid
35989,HH_050,2024-01-30 12:00:00,0.3603,218.95,1.65,Cooling,0,On-grid
35990,HH_050,2024-01-30 13:00:00,0.3864,229.26,1.69,Cooling,0,On-grid
35991,HH_050,2024-01-30 14:00:00,0.4305,228.36,1.89,Cooling,0,On-grid
35992,HH_050,2024-01-30 15:00:00,0.5463,210.89,2.59,Other,0,On-grid
35993,HH_050,2024-01-30 16:00:00,0.7596,223.42,3.4,Lighting,0,On-grid
35994,HH_050,2024-01-30 17:00:00,0.944,225.62,4.18,Lighting,0,On-grid
35995,HH_050,2024-01-30 18:00:00,1.0442,223.63,4.67,Cooking,0,On-grid
35996,HH_050,2024-01-30 19:00:00,1.4218,207.52,6.85,Entertainment,0,On-grid
35997,HH_050,2024-01-30 20:00:00,1.3662,214.38,6.37,Lighting,0,On-grid
35998,HH_050,2024-01-30 21:00:00,0.9409,223.77,4.2,Cooking,0,On-grid
35999,HH_050,2024-01-30 22:00:00,0.6427,224.0,2.87,Other,0,On-grid
36000,HH_050,2024-01-30 23:00:00,0.3214,218.5,1.47,Entertainment,0,On-grid
36001,HH_051,2024-01-01 00:00:00,0.067,12.5,5.36,Cooling,0,Off-grid
36002,HH_051,2024-01-01 01:00:00,0.0602,11.71,5.14,Entertainment,0,Off-grid
36003,HH_051,2024-01-01 02:00:00,0.0487,11.84,4.12,Entertainment,0,Off-grid
36004,HH_051,2024-01-01 03:00:00,0.0175,12.28,1.42,Cooling,0,Off-grid
36005,HH_051,2024-01-01 04:00:00,0.0036,11.31,0.32,Other,0,Off-grid
36006,HH_051,2024-01-01 05:00:00,0.0526,11.71,4.49,Other,0,Off-grid
36007,HH_051,2024-01-01 06:00:00,0.2097,11.61,18.07,Other,0,Off-grid
36008,HH_051,2024-01-01 07:00:00,0.3449,11.75,29.35,Cooking,0,Off-grid
36009,HH_051,2024-01-01 08:00:00,0.191,12.3,15.53,Entertainment,0,Off-grid
36010,HH_051,2024-01-01 09:00:00,0.2082,12.31,16.92,Cooking,0,Off-grid
36011,HH_051,2024-01-01 10:00:00,0.1875,12.84,14.6,Other,0,Off-grid
36012,HH_051,2024-01-01 11:00:00,0.1193,11.6,10.28,Cooking,0,Off-grid
36013,HH_051,2024-01-01 12:00:00,0.1528,12.82,11.91,Other,0,Off-grid
36014,HH_051,2024-01-01 13:00:00,0.1353,11.39,11.88,Charging,0,Off-grid
36015,HH_051,2024-01-01 14:00:00,0.2075,11.14,18.63,Other,0,Off-grid
36016,HH_051,2024-01-01 15:00:00,0.238,12.67,18.79,Other,0,Off-grid
36017,HH_051,2024-01-01 16:00:00,0.2591,12.76,20.31,Cooling,0,Off-grid
36018,HH_051,2024-01-01 17:00:00,0.3691,12.05,30.64,Cooling,0,Off-grid
36019,HH_051,2024-01-01 18:00:00,0.4588,11.67,39.3,Lighting,0,Off-grid
36020,HH_051,2024-01-01 19:00:00,0.548,12.69,43.19,Lighting,0,Off-grid
36021,HH_051,2024-01-01 20:00:00,0.4574,12.6,36.31,Cooking,0,Off-grid
36022,HH_051,2024-01-01 21:00:00,0.3522,11.89,29.63,Lighting,0,Off-grid
36023,HH_051,2024-01-01 22:00:00,0.2625,12.91,20.33,Other,0,Off-grid
36024,HH_051,2024-01-01 23:00:00,0.1308,12.4,10.55,Cooling,0,Off-grid
36025,HH_051,2024-01-02 00:00:00,0.0744,11.93,6.24,Cooling,0,Off-grid
36026,HH_051,2024-01-02 01:00:00,0.0181,12.05,1.5,Other,0,Off-grid
36027,HH_051,2024-01-02 02:00:00,0.0056,11.84,0.47,Cooling,0,Off-grid
36028,HH_051,2024-01-02 03:00:00,0.0393,12.08,3.25,Other,0,Off-grid
36029,HH_051,2024-01-02 04:00:00,0.0,13.09,0.0,Other,0,Off-grid
36030,HH_051,2024-01-02 05:00:00,0.0293,11.8,2.48,Cooking,0,Off-grid
36031,HH_051,2024-01-02 06:00:00,0.2792,11.8,23.66,Charging,0,Off-grid
36032,HH_051,2024-01-02 07:00:00,0.3906,12.61,30.97,Other,0,Off-grid
36033,HH_051,2024-01-02 08:00:00,0.2612,11.24,23.24,Charging,0,Off-grid
36034,HH_051,2024-01-02 09:00:00,0.2704,11.68,23.15,Lighting,0,Off-grid
36035,HH_051,2024-01-02 10:00:00,0.2425,11.8,20.55,Entertainment,0,Off-grid
36036,HH_051,2024-01-02 11:00:00,0.129,12.07,10.7,Cooling,0,Off-grid
36037,HH_051,2024-01-02 12:00:00,0.1949,12.0,16.24,Entertainment,0,Off-grid
36038,HH_051,2024-01-02 13:00:00,0.1848,11.95,15.47,Entertainment,0,Off-grid
36039,HH_051,2024-01-02 14:00:00,0.2343,12.31,19.03,Cooling,0,Off-grid
36040,HH_051,2024-01-02 15:00:00,0.188,12.37,15.2,Other,0,Off-grid
36041,HH_051,2024-01-02 16:00:00,0.2336,12.08,19.34,Lighting,0,Off-grid
36042,HH_051,2024-01-02 17:00:00,0.4166,11.76,35.42,Cooking,0,Off-grid
36043,HH_051,2024-01-02 18:00:00,0.4526,11.95,37.87,Lighting,0,Off-grid
36044,HH_051,2024-01-02 19:00:00,0.5687,12.1,46.99,Lighting,0,Off-grid
36045,HH_051,2024-01-02 20:00:00,0.4853,11.57,41.95,Other,0,Off-grid
36046,HH_051,2024-01-02 21:00:00,0.3266,11.89,27.47,Lighting,0,Off-grid
36047,HH_051,2024-01-02 22:00:00,0.2486,11.99,20.73,Cooling,0,Off-grid
36048,HH_051,2024-01-02 23:00:00,0.1116,12.28,9.09,Other,0,Off-grid
36049,HH_051,2024-01-03 00:00:00,0.0524,12.06,4.34,Entertainment,0,Off-grid
36050,HH_051,2024-01-03 01:00:00,0.092,11.89,7.73,Lighting,0,Off-grid
36051,HH_051,2024-01-03 02:00:00,0.0,12.51,0.0,Lighting,0,Off-grid
36052,HH_051,2024-01-03 03:00:00,0.0,12.94,0.0,Other,0,Off-grid
36053,HH_051,2024-01-03 04:00:00,0.0632,11.43,5.53,Cooking,0,Off-grid
36054,HH_051,2024-01-03 05:00:00,0.1115,11.94,9.34,Lighting,0,Off-grid
36055,HH_051,2024-01-03 06:00:00,0.1742,12.62,13.8,Other,0,Off-grid
36056,HH_051,2024-01-03 07:00:00,0.4068,11.12,36.58,Entertainment,0,Off-grid
36057,HH_051,2024-01-03 08:00:00,0.3246,12.66,25.64,Cooking,0,Off-grid
36058,HH_051,2024-01-03 09:00:00,0.284,11.21,25.33,Charging,0,Off-grid
36059,HH_051,2024-01-03 10:00:00,0.2,12.04,16.6,Other,0,Off-grid
36060,HH_051,2024-01-03 11:00:00,0.1472,12.59,11.69,Cooling,0,Off-grid
36061,HH_051,2024-01-03 12:00:00,0.1466,12.87,11.39,Other,0,Off-grid
36062,HH_051,2024-01-03 13:00:00,0.1932,12.75,15.15,Cooling,0,Off-grid
36063,HH_051,2024-01-03 14:00:00,0.1567,12.78,12.25,Other,0,Off-grid
36064,HH_051,2024-01-03 15:00:00,0.1638,11.43,14.33,Cooling,0,Off-grid
36065,HH_051,2024-01-03 16:00:00,0.2182,11.21,19.47,Cooking,0,Off-grid
36066,HH_051,2024-01-03 17:00:00,0.4059,12.68,32.0,Cooling,0,Off-grid
36067,HH_051,2024-01-03 18:00:00,0.419,11.59,36.14,Cooking,0,Off-grid
36068,HH_051,2024-01-03 19:00:00,0.5824,12.44,46.82,Cooking,0,Off-grid
36069,HH_051,2024-01-03 20:00:00,0.4411,12.28,35.91,Other,0,Off-grid
36070,HH_051,2024-01-03 21:00:00,0.3475,12.54,27.7,Lighting,0,Off-grid
36071,HH_051,2024-01-03 22:00:00,0.1424,11.31,12.59,Cooling,0,Off-grid
36072,HH_051,2024-01-03 23:00:00,0.1042,11.34,9.19,Cooking,0,Off-grid
36073,HH_051,2024-01-04 00:00:00,0.0531,12.73,4.17,Charging,0,Off-grid
36074,HH_051,2024-01-04 01:00:00,0.0543,12.4,4.38,Cooling,0,Off-grid
36075,HH_051,2024-01-04 02:00:00,0.0,11.43,0.0,Lighting,0,Off-grid
36076,HH_051,2024-01-04 03:00:00,0.1091,11.46,9.53,Cooling,0,Off-grid
36077,HH_051,2024-01-04 04:00:00,0.0624,11.95,5.22,Lighting,0,Off-grid
36078,HH_051,2024-01-04 05:00:00,0.075,11.7,6.41,Other,0,Off-grid
36079,HH_051,2024-01-04 06:00:00,0.2351,12.12,19.4,Cooling,0,Off-grid
36080,HH_051,2024-01-04 07:00:00,0.2671,12.04,22.19,Lighting,0,Off-grid
36081,HH_051,2024-01-04 08:00:00,0.2246,11.6,19.37,Entertainment,0,Off-grid
36082,HH_051,2024-01-04 09:00:00,0.2385,10.97,21.73,Cooking,0,Off-grid
36083,HH_051,2024-01-04 10:00:00,0.1546,12.07,12.81,Other,0,Off-grid
36084,HH_051,2024-01-04 11:00:00,0.1439,11.89,12.11,Cooling,0,Off-grid
36085,HH_051,2024-01-04 12:00:00,0.1758,11.43,15.39,Cooling,0,Off-grid
36086,HH_051,2024-01-04 13:00:00,0.1632,11.87,13.75,Entertainment,0,Off-grid
36087,HH_051,2024-01-04 14:00:00,0.2053,12.14,16.91,Entertainment,0,Off-grid
36088,HH_051,2024-01-04 15:00:00,0.1751,13.98,12.52,Cooking,0,Off-grid
36089,HH_051,2024-01-04 16:00:00,0.1895,12.16,15.59,Cooking,0,Off-grid
36090,HH_051,2024-01-04 17:00:00,0.2955,12.71,23.25,Cooling,0,Off-grid
36091,HH_051,2024-01-04 18:00:00,0.447,12.3,36.35,Lighting,0,Off-grid
36092,HH_051,2024-01-04 19:00:00,0.4935,12.06,40.92,Lighting,0,Off-grid
36093,HH_051,2024-01-04 20:00:00,0.4849,10.89,44.54,Lighting,0,Off-grid
36094,HH_051,2024-01-04 21:00:00,0.3281,12.08,27.15,Charging,0,Off-grid
36095,HH_051,2024-01-04 22:00:00,0.235,12.29,19.12,Cooling,0,Off-grid
36096,HH_051,2024-01-04 23:00:00,0.0977,11.7,8.35,Lighting,0,Off-grid
